\newcommand{\cameraPoseData}{
(-0.031,-0.296,1.719,3.046,-0.079,-1.500)
(-0.031,-0.296,1.720,3.045,-0.079,-1.500)
(-0.031,-0.296,1.720,3.044,-0.079,-1.500)
(-0.032,-0.296,1.720,3.043,-0.080,-1.500)
(-0.032,-0.296,1.720,3.042,-0.080,-1.500)
(-0.033,-0.295,1.720,3.041,-0.080,-1.500)
(-0.033,-0.295,1.720,3.040,-0.081,-1.499)
(-0.033,-0.295,1.720,3.039,-0.081,-1.499)
(-0.034,-0.295,1.720,3.038,-0.081,-1.499)
(-0.034,-0.295,1.720,3.037,-0.081,-1.499)
(-0.034,-0.295,1.720,3.036,-0.082,-1.499)
(-0.035,-0.295,1.720,3.035,-0.082,-1.499)
(-0.035,-0.295,1.720,3.034,-0.082,-1.499)
(-0.036,-0.295,1.720,3.033,-0.083,-1.499)
(-0.036,-0.295,1.720,3.032,-0.083,-1.499)
(-0.037,-0.294,1.720,3.031,-0.083,-1.499)
(-0.037,-0.294,1.720,3.030,-0.083,-1.499)
(-0.037,-0.294,1.720,3.029,-0.084,-1.498)
(-0.037,-0.294,1.720,3.029,-0.084,-1.499)
(-0.038,-0.294,1.720,3.027,-0.084,-1.498)
(-0.038,-0.294,1.720,3.026,-0.084,-1.499)
(-0.039,-0.294,1.720,3.026,-0.085,-1.498)
(-0.039,-0.294,1.720,3.024,-0.085,-1.498)
(-0.039,-0.294,1.720,3.024,-0.085,-1.498)
(-0.040,-0.294,1.721,3.023,-0.085,-1.498)
(-0.040,-0.293,1.721,3.021,-0.086,-1.498)
(-0.041,-0.293,1.721,3.021,-0.086,-1.498)
(-0.041,-0.293,1.721,3.019,-0.086,-1.498)
(-0.041,-0.293,1.721,3.019,-0.086,-1.498)
(-0.042,-0.293,1.721,3.018,-0.087,-1.498)
(-0.042,-0.293,1.721,3.017,-0.087,-1.498)
(-0.042,-0.293,1.721,3.016,-0.087,-1.497)
}
